,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
sample entropy,-0.725148348474505,-0.3940167447127667,-0.568879583733838,-0.10863971469603116,-0.7386966339337288,-0.3831762898154976,-0.15218180801339315,-0.008778474569433049,0.07076271301811578,0.06979283287586281,-0.09466292302668497,-0.0674987481948583,0.04250582151303037,-0.09254173460162848,0.0015583827949897863,0.04051471612300765,0.18607544938343198,0.18834947909650696,0.009198861158613571,-0.4229170138976092,-0.41225007933989205,-0.42600384941174324,0.10542958841432089,-0.10297747203696896,0.21180212288436467,-0.7297694690962557,0.16261823927084926,0.4951288730995526,-0.5107594026333994,0.049738692067608996,-0.3999940637778574,-0.2093408738575626,-0.27879010660085063,-0.27545015451336874,0.2039800086303537,-0.13196540529002262,0.30742096262691526,-0.35112069024564535,0.6580051097173674,0.6714483697079149,-0.725148348474505,-0.3940167447127667,-0.5671809109361193,-0.10863971469603116,-0.7386966339337288,0.33593309421012846,0.25784437508704555,-0.11506251312851346,0.43291269872074406,0.13364293085690146,0.12795070195826835,-0.014281180577594412,0.23111311014660182,-0.12846213032747394,-0.1706595371116626,0.3695138462381475,0.5105813159691225,-0.01313503307160682,-0.3521481133087817,0.03777492128797755,0.14600138359639167,0.32988728027416214,-0.0843696987823895,-0.3889161599948856,-0.40302153707056565,-0.4359812689359778,0.7008189703394377,0.32706072526935603,0.20115801995027266,-0.15402898246302987,-0.10638395028185639,0.03814022726598156,-0.262712077243949,-0.3424583722422252,-0.316772795663818,0.5429063286977526,0.35013436410503457,0.8001456657587289,-0.23886672952973698,-0.6590097011568783,-0.675653954779686,-0.5955286548292308,-0.5989077351257679,-0.6254791787008349,-0.6600051599469392,-0.4280906598110911,-0.5041656297304269,0.9999999999999998,0.14197845151362248,0.08451125484886605,-0.18705720919931776,-0.4038937050930502,0.4705757450529579,-0.18439960820933857,0.6263650456974946,-0.6122916328948901,0.5568062211608054,0.35289242423896483,0.8017027824899712,-0.23562920529967646,-0.7142393987063601,-0.3804273623310174,-0.579345600003653,-0.11218774900739516,-0.7450072947037482,-0.031126352488304497,-0.0749435480442848,0.26128281760500827
skewness ampl alpha,-0.4068207192418074,-0.10777667932299667,0.07926911406450847,-0.03371545860740795,-0.05843754066882958,-0.03765163052040119,-0.06680384991480014,0.12367234003580933,0.03173113851281285,-0.0014554544116235477,0.10226921291494369,0.09958727648726298,-0.16564747263496984,0.06493481557550802,-0.11659760893020102,-0.04771124388968672,0.09183107338312148,0.015902225854987222,-0.04817700901164183,-0.4005146247965131,-0.33908842459513816,-0.028409389276899642,0.009559600811892536,0.1285488904972499,-0.37792045005696484,-0.3028637705513152,0.3453260241695567,-0.039491859384596414,-0.17720308044265948,0.013847379728714646,0.0232905392601184,0.021473142019548433,0.11315124352438072,-0.5588000598192862,0.17542221379988995,0.012993566004697636,0.18711200509601836,-0.13522029092054821,0.1542116354520319,0.16161821415606326,-0.4068207192418074,-0.10777667932299667,0.0806938073787241,-0.03371545860740795,-0.05843754066882958,-0.10762142428234497,-0.28078102418097256,0.14964793556026837,0.0577297603364468,0.25845228636468354,-0.023039391400240642,-0.05839187742157908,0.20182470336013,-0.11853950669993996,-0.17221665384290472,0.1599286740077947,0.15756788412494377,-0.06311802351200599,-0.15969122512209208,0.1402158501697531,-0.018920566498245386,0.050309482658240263,-0.06739210345465296,-0.38584302345492694,-0.3300927648867893,-0.04414951060414758,0.4059668165182231,0.25537399341079337,0.17950907442880984,0.09140640518369181,-0.01634515935331709,0.07419592729497772,0.03550545789962761,-0.04679797894467669,0.13440748511948927,0.1999936071453849,0.4019073538376534,0.3314215653817789,0.4690597252442412,-0.14988732593740936,-0.3866192986581854,-0.07056113281383777,-0.10181305923208117,-0.2544104988938078,-0.41342362479423,0.08134222548968124,0.009591565084967885,0.14197845151362248,0.9999999999999998,-0.08684921310809174,-0.018610056416941977,-0.48578160638737494,0.20901666480208406,0.14607901111671753,0.18039037510074452,0.07842891031509923,0.20854633335540387,0.4030124044211156,0.33230743237843874,0.47089082145898636,-0.4008068695789163,-0.09514165880878285,0.07832845117114813,-0.03441410629034062,-0.0707894490500903,-0.054282185169033915,-0.07064429441988229,0.1538508957987529
skewness ampl beta,0.021637529709650237,-0.0431677507882618,-0.11358961069798554,-0.09621474511916965,-0.15911130188201072,0.001673558011730888,0.04060294958278482,-0.03063653289108003,0.039841444868106174,0.057153602385034,-0.04201667810903524,-0.10146322121820357,-0.03945755659237454,0.12472281712191784,0.006275449704507921,0.0645564158003968,-0.017171664128551173,0.0885296206069102,0.04944644728520578,-0.002029731340284801,0.13173618515533492,-0.036500916689688544,-0.013934139898490598,0.09662114801969911,0.059679580994043226,-0.03789364573082885,0.013482073750710635,0.15410660998335574,-0.10540219046597059,0.10380854313692808,-0.07846544091289964,0.13922952402914227,0.0550538940475674,0.057992390211196294,-0.16931247131777277,-0.012173905102275139,-0.020760795362440607,0.0022489149270872094,0.09176714483697078,0.09605949007851794,0.021637529709650237,-0.0431677507882618,-0.11490014589407495,-0.09621474511916965,-0.15911130188201072,-0.00439508754786079,0.054734251316813885,-0.059901184507494216,0.10050252403599175,-0.10514443318109178,0.412524058823395,0.18254568037096816,0.07675763546573086,-0.12121993931354438,-0.045834484427691106,0.23877996935996104,0.17990177835516413,0.08325094922475221,-0.03150535744048366,-0.08895428880633988,0.1004614271134663,0.025048574279262714,0.05424108824650847,-0.006545826493359422,0.1396222279554966,-0.004248965156659184,0.008070978951526179,0.05577537335412532,-0.0011392980189000178,0.12232955622173158,0.14264970124820484,0.20535447237259377,0.10510994568356737,0.011477457196413606,0.05389404756740465,-0.008897483726760259,0.011591615314539859,0.10292267614026834,-0.07155659160389873,0.020217402720159636,0.04987111548463545,-0.0012899867348266738,-0.010308478066800764,-0.020975412624517964,0.05972067791656867,0.025719824013845094,0.03529084063755025,0.08451125484886605,-0.08684921310809174,0.9999999999999998,-0.07277123398076206,0.06162026900218955,-0.10234731922491204,-0.12820641614287115,0.008792458258084106,-0.08925109991346813,-0.006354040854907314,0.010819906436006381,0.10316012502597097,-0.06954284240015159,0.045176933667283876,-0.04921813104895327,-0.11554399768030701,-0.09840201466246867,-0.14177296690099522,-0.03791191102972905,0.04166600073909802,-0.007440826139469256
skewness ampl delta,0.32957220386813363,0.4043686028644555,0.12747580418686313,0.3410291126032845,0.2831144161154732,-0.1818607316622107,-0.004496012483008544,0.04047254468374074,-0.054748628852771215,-0.17829661436798794,-0.16031842014707767,-0.00786345253758928,-0.02769892320019502,-0.010284240344509043,-0.0028381306915082976,-0.05944669843306566,0.06143304968846249,0.05744208187876863,-0.04105810876528862,0.10462134893798702,0.021710590905251043,-0.04522716323925943,-0.036144743361134636,0.059136188351762244,0.2611001646160063,0.35575550984157134,-0.38093879070022296,0.049962441979136456,0.4517122576137756,0.043354970101988854,0.33267730468116774,0.11373116676446211,0.3816283057337056,0.10594570405394257,0.03599405464520798,0.11016562173478577,-0.01823561778948786,0.2566525643338074,-0.06029146850719994,-0.05408126688113171,0.32957220386813363,0.4043686028644555,0.12765845717586513,0.3410291126032845,0.2831144161154732,0.18084244124852447,0.21475653498147212,-0.21281404970054646,-0.08823280949978195,-0.08147940126234739,-0.009303886627289726,0.0975663772377845,0.08617339704878432,0.21734564110057555,0.33548559438707365,-0.06253810027192462,-0.19977898988330756,-0.045939509896367255,0.06638294569041688,-0.0012580224617513224,0.06633728244316638,0.02960576635486279,-0.030094363100443156,0.14111541614058798,0.025391048633641482,-0.05200358913123389,-0.2119619442497414,-0.07949286397603592,-0.08189931710613736,0.26630577480256346,0.06295820214662924,-0.08304089828739991,0.3584405087799008,0.0816207712979093,0.3569747185431597,-0.06155634045603883,-0.3947747546171251,-0.21930002808289703,-0.15016130542091236,0.008189703394377483,0.18865542285308534,-0.03985259903787537,-0.0683601642963636,0.0643372322135944,0.1902719018057531,-0.15562719611679743,-0.09559372495656282,-0.18705720919931776,-0.018610056416941977,-0.07277123398076206,0.9999999999999998,0.1506909990890182,-0.07954765987273651,-0.1406724826422581,-0.14457212395745095,0.12076330684103938,-0.059706978942393525,-0.3962588101527663,-0.2241038016936498,-0.16594708999541083,0.3293804182296815,0.4083732696483245,0.13974551872307292,0.337704828203448,0.29409642707921885,0.14569087351508825,0.12026037541398273,0.045980606818892704
source ampl alpha,0.6146432901282908,0.36745900011187493,0.1742532346702771,0.13506503587989652,0.39930911506909983,0.046875606465002544,0.12146638356694157,0.01649941191563844,-0.15199108602546557,-0.1007252628909838,0.032333030518683595,-0.09819089657475835,-0.06804960199862159,0.04135053186442374,0.05652836325180514,-0.06025950423412459,0.014285746902319464,-0.1273479470945617,-0.03724979394459678,0.5041656297304269,0.47917870083495245,0.16066385228852778,0.06650623645799322,-0.04639157604414722,0.24916835810945018,0.5783592738630422,-0.40737324453353846,-0.028975613542805864,0.42598558411284304,0.02398918694305108,0.13689613209464163,-0.0022626139012623604,0.052601777670215455,0.44373311171440943,-0.10585425661375056,-0.024425438256590288,-0.13051241012902148,0.3394902611709426,-0.26705921838219676,-0.2774339081575108,0.6146432901282908,0.36745900011187493,0.1723901741824566,0.13506503587989652,0.39930911506909983,-0.06496738502565133,0.15138051412250078,-0.0232015489009436,-0.06937388838532474,-0.4146803108771779,-0.014902200740201236,-0.014167022459468158,-0.3217455232893976,0.16877364500021685,0.1259278201050711,-0.18152738995728201,-0.3191746824691944,-0.02787056295934372,0.259885522239143,-0.10260759973423988,-0.10143405427990199,-0.14322962448828622,0.014258348953969161,0.47975405775030877,0.46501396153784674,0.18835404542123202,-0.6000219183586801,-0.2557073351157221,-0.22844637650717253,0.0180027352285103,-0.09093607373701165,-0.0404096906543315,0.11816963439721088,0.07625533974597534,0.07089447451876645,-0.18660970937626284,-0.42996741927308674,-0.5143850644650892,-0.29329732025233507,0.2847993899390167,0.5785008299295187,0.16798823714750824,0.20330419257104623,0.32619312357159647,0.5928573548650764,0.0829952350401494,0.09617364819664419,-0.4038937050930502,-0.48578160638737494,0.06162026900218955,0.1506909990890182,0.9999999999999998,-0.3457963556162369,0.08781270762507733,-0.44988116139903056,0.2967403290950229,-0.19987031637780853,-0.43448351442616134,-0.5157595282073294,-0.2927813255584044,0.6253239236601832,0.3582578557908988,0.1793675183623333,0.1354120765590003,0.40408092440677723,0.17658206028005266,0.1311512090774984,-0.10531086397146959
source ampl beta,-0.3760482569196943,0.1508188561813196,-0.13406044444038545,0.2060622527049766,-0.3161472091764861,-0.45757085223601496,0.0012287095360152018,0.06007818606240934,0.060983934482720624,0.020863812529339762,0.015711878540636784,0.0259317623145433,0.02616022896476843,-0.09180949293401397,0.022475726544828958,-0.01787944446093395,0.1372751370468208,0.020418321008061846,-0.07372102952357251,-0.42474811011235436,-0.36210270120939103,-0.1751710659400122,0.11177221345741559,0.07129174476984582,0.23504014941014498,-0.32923886216320497,-0.15370933973227635,0.44797700398868456,-0.06896748548479527,-0.06494455340202607,-0.11445264607102004,-0.0947078579599031,-0.034354744068914964,-0.3668315492304128,0.3989803396888963,-0.002059426557061548,0.3237364408695196,-0.08077143489904996,0.5693544815052433,0.5663224418878099,-0.3760482569196943,0.1508188561813196,-0.13283210308934698,0.2060622527049766,-0.3161472091764861,0.28257558979791725,0.19734970512958086,-0.21305834863111137,0.34652696757224494,0.296147383034097,0.09665311229277447,-0.112991422159004,0.22868382539287513,-0.014290313227044512,-0.10200941119525833,0.11088634646075586,0.12122907196299448,-0.06760215439200527,-0.2928543867540052,0.19561450173406175,0.057277694188666836,0.10523780277586879,-0.12222453075305544,-0.3705549682754589,-0.3489790839495968,-0.20031781620086347,0.540751023427529,0.25277575464223984,0.055400934726671215,0.001143864343625068,-0.12487299909358453,-0.07804533903819501,-0.03277936203877266,-0.1535586510163497,-0.03205788273221473,0.6229677001020573,0.12900552296975495,0.4626440390055457,-0.12224736237668067,-0.5406368653094027,-0.5419108699076917,-0.5046587928007324,-0.45934258622933444,-0.48519711682256855,-0.539846891131969,-0.2774476071316859,-0.4161862512528853,0.4705757450529579,0.20901666480208406,-0.10234731922491204,-0.07954765987273651,-0.3457963556162369,0.9999999999999998,-0.08296783709179911,0.7530851231423619,-0.32816577585281814,0.6201091808241759,0.13219281762783994,0.46031064707104513,-0.11029272424649932,-0.361737395231387,0.16262280559557427,-0.14164510980869383,0.2122359237332444,-0.32473189965958044,0.14293281338115796,0.04263407484252164,0.3814182547963533
source ampl delta,-0.031715408377835964,-0.044793362390379655,0.24098550420216028,-0.19520809883353232,0.16341734609773303,0.1691754815760213,0.0435393571180076,0.03452332554268298,-0.012303531987343404,-0.04829211533543344,0.04333592621973595,0.13791014741933488,-0.018864779640332594,-0.02283326661609504,-0.053892427796355655,0.12195968391900251,-0.022797376189812982,-0.05098986504227274,0.055948893693677226,0.01263730367657635,0.017308653870302674,0.09194066517652268,0.03326339245962798,0.034048800312336605,-0.48161711823812925,0.02032699451356084,0.24425042638057118,-0.28428796156981107,-0.12181812785252595,0.041327521924066586,-0.05582560292610088,0.12520634079851317,-0.0898127578546493,-0.20366288155980833,-0.014619088607248126,0.19705196056957203,-0.005285520869245573,-0.072584014667035,-0.1690019612364694,-0.16202461705659274,-0.031715408377835964,-0.044793362390379655,0.24161565701421722,-0.19520809883353232,0.16341734609773303,-0.22618147944354763,-0.21434556575621758,0.1093934080388615,-0.12289578048763779,0.20094842781133132,-0.10725611830434095,-0.00964636098166849,-0.11704175219012347,-0.09199089474849824,-0.26796791700248174,0.0937169654945672,0.015861128932461773,0.09071232382548418,-0.12405562696780055,-0.12246654596348308,-0.07843804296454933,-0.14065878366808296,0.06301756436805489,0.007737637246597516,0.036825125745167116,0.07164335177367467,-0.021509672617348836,0.0035914143962519603,0.0793010783375838,-0.017034674386799665,-0.13437095452168887,0.07264794321318571,-0.010924931904682536,0.004061745842932128,-0.0391356860560425,-0.054072134231681605,0.3266497560441015,-0.07957049149636176,0.2897766838893214,0.11514216110450261,-0.06277554915762724,0.16333971857740717,0.19072396795353305,0.053040144843820275,-0.08240617915061792,0.29593665594341406,0.19560080275988664,-0.18439960820933857,0.14607901111671753,-0.12820641614287115,-0.1406724826422581,0.08781270762507733,-0.08296783709179911,0.9999999999999998,-0.15963186290066642,0.35342211790707073,-0.059917029879745835,0.32992837719668755,-0.07888554278760425,0.2997632360630061,-0.040975914920237715,-0.04069280278728461,0.23167020176305794,-0.19742276632518166,0.14589179180299047,-0.09746135176910835,0.15640104754391768,-0.06627335389701568
source ampl gamma,-0.5406186000105025,-0.23796259723417706,-0.3531983679955432,0.15118416215932362,-0.5052843792880642,-0.2571685590277381,-0.03338572727990081,0.03490559549133887,0.05840812903082488,0.10411672459263425,-0.020446055354557516,0.020515500835737412,0.010586410496736238,-0.06370971893930681,0.0404316498250752,0.09314160857921089,0.02307135567331599,0.09940203977725467,0.04021333869115434,-0.32015187596035516,-0.31827511649835954,-0.22472938818098168,0.03776578863852745,-0.04036859373180604,0.1880070047421282,-0.5332028886570209,0.18306167506489887,0.3179828717159563,-0.2967220637961227,-0.12732054914621144,-0.2821509215984876,-0.18390187881430806,-0.22080234891743852,-0.2945533958085293,0.0778170228019425,-0.022660541661680557,0.14353556824486458,-0.34034416389452693,0.471954775119923,0.48318336761882136,-0.5406186000105025,-0.23796259723417706,-0.35261387843073677,0.15118416215932362,-0.5052843792880642,0.21282954594750095,0.174248668345552,-0.10104614738329669,0.3385678635764825,0.1989346740098521,0.08319158700332656,-0.0024407005655393173,0.09935637653000416,-0.15590117560030045,-0.17159106735557283,0.22885734573242705,0.3237273082200694,0.023792834979873924,-0.2692099573276954,0.06435093118776955,0.09444301112585018,0.22575224491939294,-0.05441460858606038,-0.27008669167490507,-0.30630221306927796,-0.2508076686857432,0.5796880743580317,0.2919593871078954,0.0007100634947453017,-0.11861256789554074,-0.043076424293760796,-0.09251145576715394,-0.14049439597798116,-0.17540851482571476,-0.2363278529826091,0.39774743201313273,0.2543876672701825,0.5691900938151414,-0.09826959124544223,-0.4500683807127575,-0.5679937167371784,-0.38519917166869483,-0.3897791953679201,-0.46109148859902865,-0.559135046770581,-0.19894791878334842,-0.32112450312679075,0.6263650456974946,0.18039037510074452,0.008792458258084106,-0.14457212395745095,-0.44988116139903056,0.7530851231423619,-0.15963186290066642,0.9999999999999998,-0.4840098723940555,0.40800339734559543,0.25767998739694375,0.5677425688773005,-0.09043377801725612,-0.5426551808378748,-0.23714065878366805,-0.3623355837703686,0.14779138288861132,-0.5106726424636234,-0.16005653110009607,-0.02116748823783099,0.1383482233572076
source ampl theta,0.5414725027340869,0.33992406201982234,0.5975150060846276,0.15625734892885437,0.6958782069869334,0.40101692051626864,0.029734307980782186,0.12209747940901143,-0.027377795244563845,0.0003448944103373335,0.04183115884346796,0.08425530714491404,0.017665860157208408,0.11479061604068502,-0.08295429428646582,-0.057770857258972255,-0.00491108224179146,-0.0842053110922877,-0.02014434152455883,0.23525476667222234,0.2513784592763745,0.3300927648867893,0.0802189096073189,0.20403937085177937,-0.32304692583603695,0.5962181698627134,0.04184351661799725,-0.4701921737760536,0.40851482571480097,0.052624609293840705,0.3881809817141526,0.14623426615736923,0.2677396007662292,0.07576226316449317,-0.1295215176636856,0.1304585078092459,-0.23381637438383152,0.2207247213971127,-0.5396414065193417,-0.5424359972510725,0.5414725027340869,0.33992406201982234,0.5964053891764404,0.15625734892885437,0.6958782069869334,-0.35788798348816975,-0.3986104673861672,0.11206014776689754,-0.2016055197733276,0.07235586363115563,0.009326718250914977,0.1268182534264559,-0.1266629983858042,0.027916226206594223,-0.026948165364883588,-0.2658354433558833,-0.443278255846608,-0.011130416517309795,0.19626748616974396,-0.10716935813456499,-0.09220094568585055,-0.15274127889056574,0.06931452616389909,0.22178410873332433,0.26180337862366404,0.33082337684279733,-0.4103002586822956,-0.22412663331727506,-0.2081307978054243,0.0870455650712689,0.022765411916737633,0.004682766005538951,0.18734488765699595,0.201459397382126,0.2651002650751503,-0.4357346874008251,-0.15822086856062595,-0.5433492621960825,0.4646532218845678,0.550308341077059,0.35207505211318085,0.5279835794962886,0.5347919696613385,0.4913707878508364,0.33578240549420185,0.48686382534721184,0.5054852975759665,-0.6122916328948901,0.07842891031509923,-0.08925109991346813,0.12076330684103938,0.2967403290950229,-0.32816577585281814,0.35342211790707073,-0.4840098723940555,0.9999999999999998,-0.445648178378909,-0.16360913173618513,-0.543490818262559,0.46252988088741953,0.5377098511606455,0.3314809276032046,0.6072275787748094,0.1588829856457582,0.6921566523360174,0.01286561991282886,0.06652312989941146,-0.18102966056225156
spectral entropy beta,-0.4651007217076227,0.0816573018957097,-0.31382294989143555,0.02751438963078981,-0.48732502414444184,-0.6886223169988287,-0.17363447488419717,0.12051346261577868,0.013426675986188031,0.0004391655491628714,-0.062240568417172674,-0.025734294448128504,0.04886446330611816,-0.05323068353578494,-0.0036271852712499615,-0.06642404261294231,0.2885072456157574,0.007723938272422366,-0.10994111724267046,-0.30901460995595775,-0.26935607971889697,-0.3205765441597848,0.12625202916054967,-0.04081609355486096,0.254520090687209,-0.4224192845025787,-0.2210991600245668,0.77519983378578,-0.1843767765857133,0.1160143291269872,-0.1662530337519892,-0.043186016087162,-0.14105605391916234,-0.34807306584556286,0.6499638118765538,-0.03472942057590155,0.6030311263524882,-0.10999134681464601,0.8754306615006313,0.8694898730333409,-0.4651007217076227,0.0816573018957097,-0.3127270319574235,0.02751438963078981,-0.48732502414444184,0.3308051115438972,0.2748539346878574,-0.17167365315989472,0.3503307160682117,0.09226965122356166,0.07573021240259456,-0.17962779887166114,0.2884296180954316,0.1323069757459662,-0.10426517560943309,0.29679969131644857,0.2899867348266737,-0.12344373945464382,-0.32568169520239093,0.24773453214578448,0.002034297665009852,0.07292648902141377,-0.18031731390514372,-0.26205452648354177,-0.26460710200484483,-0.33258597818666674,0.517006134857268,0.3482439056688638,0.17226231709015521,-0.06737383815575276,-0.03811282931763126,0.1612483418533342,-0.10179479393318096,-0.12665386573635407,-0.11375399838808735,0.9971825776446439,0.1986008781042446,0.5722677966798252,-0.2716027114836217,-0.8409183792287019,-0.4754799778076618,-0.8261508850678898,-0.7416875766286366,-0.7246414864300244,-0.4730095961314097,-0.5784825646306185,-0.7066456006886016,0.5568062211608054,0.20854633335540387,-0.006354040854907314,-0.059706978942393525,-0.19987031637780853,0.6201091808241759,-0.059917029879745835,0.40800339734559543,-0.445648178378909,0.9999999999999998,0.20171511156672883,0.5687699919404368,-0.26415503585706485,-0.44080787417035583,0.10676752155876058,-0.3131790981052035,0.03310813741897627,-0.492343415017272,0.3876512880460468,0.02611745204967627,0.5905878914767265
spectral entropy delta,-0.6716721196194425,-0.5440387772295651,-0.08899538572886533,-0.44246545004554905,-0.4289628278335757,0.1300649103059666,-0.055359033784609574,-0.09758184377964299,0.04498841468099332,0.20670441729943967,0.1496064003315444,0.1311116108756254,0.06390920394556518,0.08205331148441924,-0.13243787961851491,0.03254191315307005,-0.07636949786410159,-0.01961464785645301,-0.022021100986554454,-0.33912495519293856,-0.3218551150827988,-0.19042715684640477,0.0814015877111069,-0.052428257330663544,-0.6374429494804663,-0.6171091054798179,0.7485370637162119,-0.11570838537040884,-0.6485391185623381,0.10300486998531924,-0.374025375066497,-0.047085657402354854,-0.293201427433109,-0.4032366146602366,0.16521647803940281,0.0313183526421433,0.22284349606953596,-0.34482829477452626,0.19082899342220921,0.20819929267630008,-0.6716721196194425,-0.5440387772295651,-0.08733324352894707,-0.44246545004554905,-0.4289628278335757,-0.2588261349029313,-0.27020084979303133,0.24939496059317767,-0.011454625572788354,0.248216846124285,-0.04100787919331307,-0.07141960186214721,0.08478066800764401,-0.2878040316080997,-0.4710734744479883,0.4899780588096961,0.596181639264913,0.025162732397388973,-0.3525682151834863,-0.027642246723091218,-0.053122338688871173,0.04932772284235448,-0.0377977529116028,-0.3304900351378687,-0.310676752155876,-0.19289753852265693,0.5247506215909532,0.3995693955784277,0.37144996792156876,-0.1480699286968394,0.0099477384135218,0.2747808734922566,-0.2658582749795086,-0.10765795488014539,-0.25907271643808405,0.19499348157145496,0.9989588779626885,0.5027637680398366,0.30220621979090795,-0.186714734844939,-0.5100470559762915,-0.04784823363143823,-0.045902979298566855,-0.25995858343474376,-0.5265908504551483,0.16581466657838437,0.09700928562132838,0.35289242423896483,0.4030124044211156,0.010819906436006381,-0.3962588101527663,-0.43448351442616134,0.13219281762783994,0.32992837719668755,0.25767998739694375,-0.16360913173618513,0.20171511156672883,0.9999999999999998,0.5057318791111192,0.3092109619191349,-0.6672199530125186,-0.5203030213087543,-0.11015573450474783,-0.4425796081636752,-0.4519451401747532,-0.07274840235713681,-0.08371557800974126,0.11527458452152907
spectral entropy gamma,-0.8495167686859715,-0.4199489028263266,-0.4213735961405423,-0.18798417311850293,-0.723143731920208,-0.3061606570028014,-0.07960001513921457,-0.021068338966639316,0.09996909807898037,0.05642472553118777,-0.1239909995154392,0.051757738272078684,-0.05967172739185096,-0.08303667449317079,0.012358567355203812,0.09853443807949513,0.11800981303183412,0.22091194071083972,0.05765213281612095,-0.5690165734755894,-0.5280520743671644,-0.38724488514551725,0.11486818162099961,-0.05125471187632566,0.004011516270956576,-0.8174337711677689,0.2474285883892061,0.4563105466119012,-0.5911175851448323,0.059350805613839604,-0.4138208950453093,-0.12253960715908388,-0.3034025968688711,-0.41144915905353086,0.22473395450570674,-0.01214194061025866,0.39714924347415115,-0.36610736799326005,0.672005461324371,0.6874990011164662,-0.8495167686859715,-0.4199489028263266,-0.41969775496644895,-0.18798417311850293,-0.723143731920208,0.26023256291824676,0.14618860291011873,-0.09391581504540583,0.44318692935210696,0.2003844854202141,0.2152725296754028,-0.047546856199584916,0.3646324451070688,-0.13756281550449895,-0.21313092337935421,0.47042505633703124,0.574340908104998,0.05100356401644789,-0.46323309489507725,0.015641945345659363,0.19241350810180163,0.28549347129722435,-0.02295263123046469,-0.5264264627650466,-0.5023938957371075,-0.40017215044213433,0.866941863836763,0.4366205543974848,0.22594859688257007,-0.08015041473644315,-0.03943706348789581,0.15036679003353964,-0.21384327003646206,-0.18586083212135462,-0.30774973800711886,0.5518426261846757,0.5021290489030545,0.9997716837637473,-0.10225599273041103,-0.6623613835050651,-0.8628367379089429,-0.567062186493268,-0.5780031005344882,-0.6468450120893446,-0.8556402101422637,-0.3541070666158282,-0.42588512496889186,0.8017027824899712,0.33230743237843874,0.10316012502597097,-0.2241038016936498,-0.5157595282073294,0.46031064707104513,-0.07888554278760425,0.5677425688773005,-0.543490818262559,0.5687699919404368,0.5057318791111192,0.9999999999999998,-0.09513252615933276,-0.8322606275500067,-0.39795291662575993,-0.4368397379842872,-0.18679236236526486,-0.735618931069045,-0.04527739281123498,-0.009657909097834656,0.29259867256940236
