,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
rqa max vertical,6.067716800083873e-15,0.016941661653166188,1.0926715534922002e-08,0.4625799253442383,6.56185194531596e-16,2.7203281896603053e-10,0.049048995444943476,0.036786834662344524,0.6956336761009818,0.49016662142893597,0.20974348705314658,0.6459982146609016,0.6388357111832915,0.579263383151545,0.39582375172449424,0.2650829757241767,0.08174808530242926,0.6088814720211971,0.700260692563543,7.699119097065703e-08,5.676645801303056e-06,1.7791552091343755e-05,0.29809644675273683,0.06050614554625046,0.05929802563613414,2.7151963959155104e-14,0.7354839183688101,5.5082042624193345e-15,1.955317890436317e-05,0.9718237189901135,0.0004610258113651247,0.2967823671615597,0.0011463446124588394,4.6210729711396933e-07,1.4267936737689674e-05,0.16626722926042925,2.3582744325946895e-06,0.0005220692124185393,2.9830195805439246e-28,3.277419041514778e-29,6.067716800083873e-15,0.016941661653166188,1.1480749218505524e-08,0.4625799253442383,6.56185194531596e-16,0.00038002088376074206,0.006448055860717407,0.1603317278128884,0.007453467583693647,0.33438441775712824,0.6313781736673891,0.1466399848542461,0.012983793110423626,0.7860302934007923,0.05333620873910633,0.0002604824803722174,2.721515045135603e-07,0.29869276405226713,1.535102369675157e-05,0.044458147524410185,0.5827565859313935,0.4551110793265142,0.9383317098607025,7.578323067370765e-07,9.722073246345156e-06,5.7184981980633945e-06,3.620688846947203e-12,0.0028657553100305076,0.031607413091833826,0.7893036188504114,0.7601042205293275,0.7015617962769793,0.004536676932031956,0.006095741667332619,0.0007417928207586874,7.29362737420209e-23,0.002190660521181466,6.7899259855204e-18,0.03335773338086412,5.6876222929747804e-46,2.2819123536320124e-11,1.3797985028480752e-36,4.2707386378667336e-48,0.0,4.8513649931654166e-11,7.368935888795618e-12,3.287487368179519e-34,2.379539550620284e-16,0.002602432743232002,0.8070829874101786,0.45343908957228884,9.446265700833579e-05,1.628062906363037e-09,0.5366753756628371,1.2609604919182413e-08,9.390481176150971e-10,9.551384989927999e-24,0.002075835121031049,1.0311692896018844e-17,0.03874757099231979,7.776512259392223e-15,0.024405922289325085,5.2821328457287205e-09,0.4443046691624827,2.3069581164653336e-16,0.5425556119254022,0.6652147964087571,3.783101021619741e-05
rqa mean diagonal,8.791004354988217e-31,9.829347194136119e-06,0.0043574256297639535,0.02833958779413034,1.1790442188746615e-12,0.023485606033284128,0.7175582591620422,0.8544741621766277,0.19399844526709312,0.28761650820950835,0.0960192146858753,0.054716824102542486,0.46382197608014886,0.4396154891639511,0.8511556555763928,0.40809709489431045,0.13060763451151314,0.014702234023577171,0.7196676305688559,2.0487399763451955e-14,8.93352136817609e-13,5.0481612310632455e-05,0.19588209073773272,0.8545101182376684,0.18682108118818075,4.3284614431838326e-24,0.0007871076407980483,0.0010808308583414561,5.746007036905806e-12,0.7799437258820054,3.7231239945327445e-05,0.07675551660765675,0.006301409500486971,3.4912873517473763e-09,0.002788823765600324,0.5697981032331637,0.00016149723299662674,0.0012566227816542595,1.0007716467739136e-10,2.5860916985818267e-11,8.791004354988217e-31,9.829347194136119e-06,0.004751248173189846,0.02833958779413034,1.1790442188746615e-12,0.02929393165575931,0.5373427830944022,0.14045549066136176,2.7527838049976886e-06,3.5023713700931094e-07,0.1362473120371286,0.37174172800616945,1.0972337043921717e-06,0.053329513675614046,0.0036343274293980524,5.1420036487350724e-05,2.525364933779024e-08,0.7769257918497849,1.2594896786177061e-09,0.8828771732909271,0.026369169000917292,0.00048019146217351624,0.7357244336388231,2.3685570285563766e-11,1.1495602533428361e-11,2.052945358159111e-05,2.3979559898908424e-57,3.3232234751771135e-07,0.006777568450734658,0.40087856342408534,0.4180239473169679,0.11198529166075667,0.017979840656403765,0.07976713303427192,0.010101671767679834,8.739277143574239e-09,4.200409446456313e-11,1.00797367000648e-40,0.7475406436171915,7.04759505917961e-11,8.944428906709529e-147,3.794009325646326e-07,5.143669552528014e-07,4.8513649931654166e-11,0.0,0.005176631188050062,0.0007880747951270857,1.3134015081667637e-18,4.660577458305743e-07,0.4865546110626926,0.02539638422352424,1.8475301343794068e-14,8.328940458840655e-12,0.33661072878226284,1.0210842108289024e-12,5.66838869607532e-05,4.674678845796759e-09,3.2679819195381336e-11,1.001977774094659e-40,0.6781218697034419,9.202935695814968e-29,2.9971737354148098e-05,0.0025586919214603604,0.030702819553200363,2.283931401151446e-13,0.8565544707998983,0.6589055493051712,0.0037306332581720676
rqa rte,0.010926358592743138,0.6269942347742227,5.50876038196125e-09,0.5056093802117644,1.568348033776808e-06,4.2451630389443784e-16,0.1996143438394317,0.5437099848150586,0.8098883778529273,0.5086569527478554,0.019828246578078586,0.0666208845492798,0.8285049926875009,0.0333016221877317,0.2361433026029773,0.6846771249004383,0.018434766269965396,0.17562618175483852,0.517708603972742,0.18006766200211424,0.036306232641591274,2.0054194341689112e-05,0.5548744755156052,0.48418757036829463,1.12824700170796e-09,0.00684227422862021,2.5102663528173185e-07,6.721743598014073e-27,0.29095313324974553,0.21457457576837283,0.6584863131954963,0.9158208662597047,0.9491198071926208,0.13585813244971096,5.506626059835738e-05,0.56217656865799,2.738518768575507e-07,0.8026387894553507,1.0137733575090497e-15,3.7876642593998485e-15,0.010926358592743138,0.6269942347742227,5.343596617536967e-09,0.5056093802117644,1.568348033776808e-06,1.67809099320607e-10,6.81898877116455e-10,1.985781035338919e-06,4.2525219386596235e-05,0.37637480471343565,0.24759324959608095,0.44347944953391394,0.07065268085568002,0.00037502649785853444,0.011619030755202266,0.41728837532744034,0.31524546751397187,0.4114006370215959,0.07096509477751431,0.011063310079722808,0.16503215331368254,0.10219456790941628,0.18453784891095185,0.294239563928766,0.05228037934230117,4.2653855858008406e-05,0.00042442963012542405,0.1136121303623937,0.7985704754790459,0.8167330573920443,0.44831606533935053,0.3248428911547032,0.46443323244330337,0.2460418688287263,0.20853714729081665,3.449574967032821e-13,0.04859300043158198,1.5851228421324767e-05,1.0200608759535284e-10,2.4725273694045554e-21,0.0014187300495288632,1.1007304680178378e-29,2.340501544438873e-24,7.368935888795618e-12,0.005176631188050062,0.0,4.724579675603875e-32,1.6271363559081738e-07,0.3429075826554727,0.764603719401574,0.06834907825900846,0.3331563280618952,0.0009857888735053568,0.00042488601534490587,0.019320671042698193,1.4048173423671623e-09,1.0809236220905406e-13,0.05193885031256508,2.0362723050173472e-05,7.79952454019085e-11,0.019199149069303742,0.47201851804330885,8.385932176995182e-09,0.48882742186376205,2.900205797635307e-06,0.0007958513858775761,0.6024268470300668,4.3909854169052467e-07
rqa trapping time,0.00018610736402564334,0.8893425250681821,1.6368407199483715e-10,0.5338347462449365,7.729971152131198e-11,2.976099607711788e-18,0.03338867316393532,0.23320146240062242,0.4514345759539685,0.1763484130193987,0.035851660288564194,0.24814868717137364,0.8514568545674643,0.12743419485210158,0.1856148171043881,0.6042316855091268,0.023566187787299037,0.5937632991311237,0.9957377197792129,0.010439626363090926,0.031169401396740973,0.0001984129886145645,0.9497970355547432,0.035823287741109745,3.933562631077587e-09,3.8245572185404076e-05,2.278661756277153e-06,1.602227700751752e-28,0.13759672934887535,0.5318402974037348,0.028699787313666347,0.11991885605989808,0.08360407872697477,0.10554823516429525,0.00016752193870260703,0.46108417742412244,0.0001964821753892109,0.15406532272358178,2.7034696991996182e-24,4.561027568410336e-24,0.00018610736402564334,0.8893425250681821,1.6091831499131196e-10,0.5338347462449365,7.729971152131198e-11,8.17969590611023e-08,2.070208428537611e-06,0.00043242196387664213,0.0018726959953593904,0.64144048618092,0.6472429666610713,0.1137228786686562,0.30543034442961636,0.11296164892929507,0.38722756376443546,0.3506826939566896,0.09555580484429134,0.6943182979798115,0.021834601947196917,0.050713033403486006,0.3770531453064053,0.5275492466283247,0.6733765265505605,0.027164079833042032,0.042625536522014736,0.00016412434001670056,0.0002107543353601217,0.3261576719648519,0.8833806954792431,0.8183854385454574,0.6791348142963893,0.12002151269946354,0.0789340017268632,0.00575774326829681,0.0024413593798207605,1.5501479384742913e-21,0.25884568346794545,1.447430032867013e-07,2.905916545222422e-08,5.41835863276138e-38,0.00026351843712230636,6.283571007090092e-51,5.122869448186592e-60,3.287487368179519e-34,0.0007880747951270857,4.724579675603875e-32,0.0,2.897344178821588e-10,0.9110985054989121,0.6811234079333041,0.2647159631603054,0.2618150861861295,3.837126585797807e-07,0.021496774259755477,0.0001229015143041639,2.559276920101992e-10,3.5523396073960625e-22,0.25767341262408805,1.9122178115771644e-07,3.118496800130008e-08,0.0001947904213376645,0.8662465568632423,1.8671189242735994e-10,0.5305127422955072,1.0191557883475295e-10,0.17957979726096351,0.8745114189622394,0.00037405116607073635
sample entropy,8.590888665781065e-24,1.7405611728395669e-06,3.3558374765310096e-13,0.20466337888617242,4.617461473515382e-25,3.506739675081626e-06,0.07477143086615591,0.9186077038413659,0.40951524539883055,0.4159801141655439,0.2694176455499642,0.4315067055117665,0.6205914516557345,0.28034291526101407,0.9855268928433677,0.6370661087514152,0.02887934385289165,0.02694459786329828,0.9147243359364938,2.3719686817774433e-07,5.059161722149192e-07,1.895727126093317e-07,0.218440761863607,0.22939991264762805,0.012636926700928888,3.2330017375591962e-24,0.05669427764113267,6.681421718602727e-10,1.550459434741609e-10,0.5623588636327637,1.1702366773961404e-06,0.013732050061458539,0.0009291195605304503,0.0010759789846183537,0.016407903136902602,0.12285566481140874,0.0002446850185973803,2.416538567176512e-05,1.808365970997184e-18,2.008974569099352e-19,8.590888665781065e-24,1.7405611728395669e-06,4.084926796836775e-13,0.20466337888617242,4.617461473515382e-25,5.622318339057022e-05,0.0022638935340926155,0.17899638046134786,1.1386375822245669e-07,0.1181261651536469,0.13476762994250774,0.8679614953017442,0.0063856053927791165,0.13320287462923613,0.04536369413525724,8.187596566092627e-06,1.5771415247174985e-10,0.8784733720979183,2.2787483463281738e-05,0.6600272545318844,0.08750730792755029,7.774667808520619e-05,0.3251844055575882,2.4275843824544532e-06,9.54235626908879e-07,9.046152671777759e-08,1.0810101772040145e-21,9.025958426621591e-05,0.017990494718289354,0.07127013926400952,0.21427768882569287,0.6569468048391571,0.0018521768604266187,3.932556939766249e-05,0.00015349314088016972,6.023633324464568e-12,2.556160421552067e-05,5.48144593958612e-32,0.00478014718837859,1.540482347343948e-18,9.865013565224044e-20,1.3176463678482476e-14,8.553768886935967e-15,2.379539550620284e-16,1.3134015081667637e-18,1.6271363559081738e-07,2.897344178821588e-10,0.0,0.09668847619610108,0.3243704062957291,0.028030017407736002,8.994222932931647e-07,5.742517648393523e-09,0.030379752668573852,2.0992018780239874e-16,1.4683538058397614e-15,1.3250775247429593e-12,2.1835827230301542e-05,3.408873216663077e-32,0.0054004410748133575,7.99054710412068e-23,4.171950388709746e-06,9.745153817624972e-14,0.19017558197344897,1.1112814836241425e-25,0.7170428724482625,0.38233134161479865,0.001965381322919694
skewness ampl alpha,7.36556736675739e-07,0.2083044127108435,0.3553892715778171,0.6946326649692687,0.4959831301632939,0.6610681971978905,0.43627458114839346,0.14841285648831234,0.7117856517630583,0.9864827219206445,0.2326361067500846,0.2451802686529542,0.05217913688897673,0.4492464290608199,0.17322850273500556,0.5784168241912563,0.2840688481442917,0.8531338526285667,0.5747090300932667,1.1300518228052424e-06,4.734568478718052e-05,0.7408213167339917,0.9113935638234317,0.13293881033684685,4.881347681427543e-06,0.00030541518599090195,3.352366169253522e-05,0.6455995199885622,0.0375976364845377,0.8719374820147117,0.7862756638858956,0.8025976687176087,0.18637352348223313,1.060219885493319e-12,0.03959140281677182,0.8797723440789307,0.02798324716306931,0.11380907435240374,0.07093126639220775,0.05825362627069368,7.36556736675739e-07,0.2083044127108435,0.34678142064312256,0.6946326649692687,0.4959831301632939,0.20896431130721876,0.0008505587673246513,0.07979897901955872,0.5012248731074196,0.002208298323085139,0.7885258686482054,0.49632043194640485,0.017605145773483613,0.16613043067910943,0.043403861732767765,0.06096809700138491,0.06493372078704475,0.46206043305715305,0.06135776440821986,0.10094391863848431,0.825665303764388,0.5578767612414378,0.4322364761875811,2.9584772312651406e-06,7.690338414127052e-05,0.6071313044868483,7.809108162723462e-07,0.0025031005876823436,0.03514209797985785,0.2863110977236662,0.84909103981773,0.38711035744076394,0.6792907028551585,0.585719108064878,0.11601804785075137,0.018681075068937538,1.0288945715961902e-06,7.165320023957653e-05,6.522379688809393e-09,0.07931266708742334,2.8148363915330723e-06,0.41085401860687365,0.23473725725264086,0.002602432743232002,4.660577458305743e-07,0.3429075826554727,0.9110985054989121,0.09668847619610108,0.0,0.3111163051871396,0.8284819900545943,1.5461386300642046e-09,0.013882312178013957,0.08733723913855615,0.034240093415544265,0.3605276414275551,0.014102849434379389,9.548260684791217e-07,6.834143058338117e-05,5.592096742315929e-09,1.1080709721546049e-06,0.266992416254538,0.361145082686558,0.6886294551675265,0.40933787385982456,0.527166346450146,0.4103013985716437,0.07160180263413424
skewness ampl beta,0.8011176829950686,0.6151554588870802,0.1846621828032409,0.2616103397698358,0.062318030052628655,0.984457359795071,0.6363322056028056,0.721310476823502,0.6426777591930584,0.5055131639048903,0.6246216976004293,0.23635767248562015,0.6458865079512737,0.14496959971252013,0.9417663245153582,0.45189876169069254,0.8415577985334594,0.30181130871978923,0.5646603374593713,0.9811500680219072,0.12351311387854569,0.6708147081458948,0.8711420253577754,0.2595915172599564,0.48685509956236916,0.6590254799475722,0.8752881691408835,0.0711259582921481,0.21856111859624178,0.22564311790907546,0.360303279861803,0.10338880729660713,0.5213012888026856,0.49927648541860925,0.04711814320133106,0.8873047863152135,0.809018970492503,0.9791149672049909,0.28440563736364594,0.26238440070172664,0.8011176829950686,0.6151554588870802,0.17961461248628144,0.2616103397698358,0.062318030052628655,0.9591970661939043,0.5237265671087467,0.48523597519614836,0.24084770963602967,0.21969573031380957,4.963297819900967e-07,0.03211625578678999,0.3708847617199338,0.15669132697150726,0.5934685693870054,0.004795901012654053,0.03473772083717151,0.3316638122510729,0.7137467288448174,0.2994890780535936,0.24104110156760028,0.7705746074479541,0.5274796179833091,0.9392620347198085,0.10240986011744208,0.9605525188664829,0.9251475634411617,0.5158481812081023,0.9894187752246386,0.15290373577319186,0.09510568882031438,0.01568190185756836,0.2198478559894282,0.8937128845765203,0.5301287607830301,0.9175081446210784,0.8926620209093858,0.22964915086865895,0.40426779436171223,0.8139258611447923,0.5613174853090256,0.988019352458182,0.904484028679208,0.8070829874101786,0.4865546110626926,0.764603719401574,0.6811234079333041,0.3243704062957291,0.3111163051871396,0.0,0.3963166003405477,0.47277416796609806,0.23227765825261876,0.1339835050459374,0.9184784965701289,0.29787303065870213,0.9410383360570183,0.8997693963854307,0.22857049347358102,0.4176560669648238,0.598783805259618,0.5664614762383131,0.17717227591839627,0.2508709475321972,0.09717714620733046,0.6588714144058134,0.6275179254543781,0.9309767199038959
skewness ampl delta,7.905653651443517e-05,8.708505137404108e-07,0.13623316157084056,4.2557344341296815e-05,0.0007662611183249204,0.03277875952975035,0.9582609396062594,0.6374170043380039,0.5236173552625185,0.03641575576389586,0.06033289727142682,0.9270668392258824,0.74708087184256,0.9047075495246225,0.9736448522203575,0.48855973905119443,0.4741228278890395,0.5033636524110555,0.632551926528814,0.22201111040597657,0.8004601377426254,0.5983770280395618,0.6738427156640794,0.4908375317180238,0.0019802922416902306,1.851269311331756e-05,4.03976682448391e-06,0.5605998313043927,2.6819271518240006e-08,0.6136217143530351,6.700152732193277e-05,0.18411202647097338,3.867827352390805e-06,0.21618230616454048,0.6751253741388756,0.19833820309573644,0.8318814821388846,0.002376582722824455,0.48239142847738037,0.528698788075862,7.905653651443517e-05,8.708505137404108e-07,0.13566806240103493,4.2557344341296815e-05,0.0007662611183249204,0.033785050720078154,0.011423955007743807,0.01220934120762468,0.30344139149523996,0.34209157346278396,0.9137544620450891,0.2549373967190276,0.31491074147892223,0.01044625369812494,5.760169331095093e-05,0.46619275969925733,0.018810830956436656,0.5926215905865704,0.4391770540976274,0.9883161968094173,0.4394925969610337,0.7303190777863283,0.7260442084608746,0.09875402229878096,0.7675265313445871,0.5446759989342964,0.01256853523834138,0.3540286442856352,0.3396012883708456,0.001593232286915782,0.4631972406717282,0.3328894934380481,1.583431026771517e-05,0.34125190046708787,1.7247523110118888e-05,0.47323445102679196,1.6558097151374835e-06,0.009757770239798978,0.07875901649005472,0.9240497518827577,0.026692944696980983,0.6425846246526696,0.42563797940428905,0.45343908957228884,0.02539638422352424,0.06834907825900846,0.2647159631603054,0.028030017407736002,0.8284819900545943,0.3963166003405477,0.0,0.0776974445634563,0.35369592626729873,0.09982756219164618,0.09068604576194551,0.1582702792645139,0.4866547628796597,1.5011048959201602e-06,0.008232707171243745,0.051749185267888485,7.986391211947827e-05,6.619911670735441e-07,0.10210402518882682,5.106305074962317e-05,0.00046319683731499704,0.08819022688882407,0.16002307980534117,0.5922903133777605
source ampl alpha,1.06806354128607e-15,9.270719379105897e-06,0.04094779222474237,0.11422846298541312,1.225186135197037e-06,0.5850967712162292,0.1558440902057413,0.8476840367291361,0.07514072069023013,0.23980143600277926,0.7065670059819975,0.25189405606154674,0.4277484732955894,0.6301282274008453,0.5101882844947152,0.4826240594578526,0.8679196601900795,0.13662979889207855,0.664465392336123,2.897344178821588e-10,2.7549985424990506e-09,0.05977446400428776,0.4383257313822546,0.588982173018662,0.0032080205702511473,1.0970178952413879e-13,7.091472354315302e-07,0.7358447008829525,1.898255277125404e-07,0.7800253374237522,0.10935811301889208,0.9789877777312103,0.5400517548571442,5.0073139518955444e-08,0.21658125180207244,0.7761295844013385,0.12706920227607796,4.631455963361857e-05,0.0015433112729630655,0.0009863831007844227,1.06806354128607e-15,9.270719379105897e-06,0.0431899119858944,0.11422846298541312,1.225186135197037e-06,0.44901854762364213,0.07633286856247362,0.7870727882609914,0.4187909705987318,4.267028178030355e-07,0.8622753244444912,0.8690074916341903,0.00011903136338754791,0.047835552381709855,0.14109475302847632,0.0331053417000054,0.00013582847558293388,0.7455671114735773,0.002082089936787357,0.23108596774395507,0.23649312327959301,0.09375483561454434,0.8681706763425616,2.6210312151707563e-09,9.13447065671247e-09,0.026940827007650322,7.409732937442676e-15,0.002469541405285784,0.007039697260702925,0.8339973743699496,0.28880821208548774,0.6379401425866601,0.1674654460908464,0.3740329017931896,0.40864155404286373,0.028414474470885364,1.4169952598227672e-07,1.0931030175822956e-10,0.0004808052611737655,0.000710235412907346,1.0785588830057007e-13,0.04889750949047753,0.01677545997977552,9.446265700833579e-05,1.8475301343794068e-14,0.3331563280618952,0.2618150861861295,8.994222932931647e-07,1.5461386300642046e-09,0.47277416796609806,0.0776974445634563,0.0,3.2652531824805066e-05,0.3057584580115565,3.0994834172266815e-08,0.0004090910418610094,0.018755520710572047,1.0124147330220618e-07,9.564154468905849e-11,0.0004925011392898674,2.432292910469877e-16,1.6004260432495744e-05,0.03528883283682033,0.11329266264680118,8.880534473414592e-07,0.03828308370302215,0.12520325237836488,0.21896264795091855
source ampl beta,5.4841040529931305e-06,0.07744293741844599,0.11697129578329792,0.015319068299507799,0.00015843295107160736,1.678353952651126e-08,0.9885884201562756,0.4839448048709276,0.4773665969590053,0.8080895456108208,0.854872399902583,0.762721341995401,0.7606937177991727,0.2841825086903177,0.7935824572288313,0.8351180350765812,0.1083706177338366,0.8121106962274713,0.39016467277205746,2.0772483210377926e-07,1.27654657857317e-05,0.039879589225465764,0.19183265343147207,0.406013964251439,0.005520730537982755,8.046476911405542e-05,0.07186632369966671,3.5995518568201644e-08,0.42152821252937667,0.4491782887851048,0.18132664200314091,0.26918937583199193,0.6891387849298802,9.62755231555626e-06,1.2524254754433623e-06,0.9808743430839346,0.00010737663961363817,0.3463162050764309,3.1757248671254986e-13,4.509722951206324e-13,5.4841040529931305e-06,0.07744293741844599,0.12039421358722839,0.015319068299507799,0.00015843295107160736,0.0007850158759996431,0.020334765549706035,0.01210803347875707,3.134138260800068e-05,0.00042069091063517673,0.2594331872497616,0.18700032392638585,0.0069791336421495525,0.8678778254441798,0.2338311907682306,0.1954003182988798,0.1566598688535476,0.4307997711378475,0.0004908292935139214,0.021487454761334776,0.5045879486343178,0.21928424843252206,0.15325925312454428,7.685589381407653e-06,2.7293416706129568e-05,0.01848652943608932,7.570909594603404e-12,0.002779148985071069,0.5186746174411716,0.9893763679796486,0.14448231835169886,0.3628886701146662,0.7027059053811934,0.07214877997257595,0.7089509729419907,3.387586804069468e-16,0.13155559929579808,1.1104312255385468e-08,0.15318191390662933,7.662798488256156e-12,6.695830920592894e-12,2.7662463476095394e-10,1.4540026523375057e-08,1.628062906363037e-09,8.328940458840655e-12,0.0009857888735053568,3.837126585797807e-07,5.742517648393523e-09,0.013882312178013957,0.23227765825261876,0.35369592626729873,3.2652531824805066e-05,0.0,0.3333164943486412,1.6864592278728228e-26,8.515898476808525e-05,5.044438114996463e-16,0.12220607548453802,1.3438939425019032e-08,0.19781778934385488,1.3044311990318718e-05,0.056687236907174116,0.0974821917104214,0.012452046493218854,0.00010195710959398777,0.09444430345074355,0.6195365765412081,3.91945749519262e-06
source ampl delta,0.7119222188113477,0.6018941843717092,0.004409521156064516,0.02176541705645471,0.055473059220008954,0.04729968149933689,0.6121128053524338,0.6876927152705459,0.8861128653283521,0.5737944252830276,0.6137776500787251,0.1067317579612092,0.8261711928206922,0.7903739865912235,0.5301411409938559,0.1541585354094892,0.7906959002152926,0.5525566516241449,0.5145410540891892,0.8830450088306792,0.8403105603787744,0.28349211657071194,0.6985272404200373,0.6917659978449816,2.2289217801756872e-09,0.8129356480312069,0.003888675183766679,0.0007268292754566415,0.15464080957077195,0.6303187991809067,0.5154696271788917,0.14340519239552987,0.2948307670419118,0.016579498932828226,0.8648666923410449,0.020528679418880258,0.9509399394883434,0.39753603679364125,0.04753046467891646,0.05761572000451064,0.7119222188113477,0.6018941843717092,0.0043043748612230336,0.02176541705645471,0.055473059220008954,0.007641254424235468,0.011586316556434302,0.2015212780152708,0.15099771579397353,0.01811314075360504,0.21052291914322727,0.910592719454158,0.17158561371051387,0.2832280435522179,0.001485000560848455,0.2742536159669917,0.853509154133999,0.29000123942158756,0.14714943040339482,0.1524409503857052,0.36047154290900163,0.09986091061106031,0.46277481798262043,0.9282306274772709,0.6680630320922627,0.4036967409197263,0.8022687222840765,0.9666533956149143,0.35519469673795934,0.8428054300127166,0.11611810451753055,0.39711939255888873,0.8988016401952834,0.962289356886157,0.6485819131084394,0.5287684977623475,9.222825075727898e-05,0.3535573514632655,0.0005659802083011222,0.17869368437218358,0.46449833487974046,0.0555907331573562,0.025043576639721697,0.5366753756628371,0.33661072878226284,0.00042488601534490587,0.021496774259755477,0.030379752668573852,0.08733723913855615,0.1339835050459374,0.09982756219164618,0.3057584580115565,0.3333164943486412,0.0,0.061455499258251986,2.1181496652179214e-05,0.4851203130959352,7.757733075119755e-05,0.3577293547791621,0.000354411922552432,0.6332338809704587,0.6355851924286045,0.0062559978907175285,0.020287424709241827,0.08774785474201324,0.25545166879087167,0.06697009311757472,0.4399345731342199
source ampl gamma,7.67760062718063e-12,0.0049466148802271865,2.1455610551195827e-05,0.07671947327126395,2.6081690506575905e-10,0.0023271848461108922,0.6974725390885952,0.6844178426803098,0.4962003719362792,0.2242611086895499,0.8118602127803405,0.8112330977537987,0.9019214685597283,0.45786514445294235,0.6377573546706896,0.27722349382148814,0.7882393815955901,0.2460636723664288,0.6395755409521034,0.00012919929409257785,0.00014220986212134796,0.008050497486280223,0.660104339114215,0.6382822914494292,0.027228699202846943,1.6648482391992767e-11,0.031624695858869865,0.00014434236846970534,0.00040944391279399615,0.13671490714120765,0.0008000930510865358,0.030837936733389214,0.009256046091920858,0.00045339682741902957,0.36429857821456313,0.7919235398750317,0.09304833791541275,4.41929321705788e-05,5.11165655710511e-09,1.943580946711611e-09,7.67760062718063e-12,0.0049466148802271865,2.2187501876480983e-05,0.07671947327126395,2.6081690506575905e-10,0.012202893114600467,0.04095316602055376,0.238299719161867,4.871347867333151e-05,0.019328892093466166,0.3320099076074854,0.9773343638079992,0.24628178141526605,0.0678582371168591,0.04418257111745733,0.006935168720474014,0.00010742758176480865,0.7817805640273571,0.0014085451865030456,0.4533427333247091,0.2705366935619996,0.007760261786736786,0.5261575549880915,0.001356756517788762,0.00025845734220911865,0.0030062359016539302,9.351739931381096e-14,0.0005116746737133287,0.993405171854238,0.1658676627222205,0.6159042314825277,0.2805009917340213,0.10026177732699773,0.03960707687832032,0.005260809788637898,1.359792504076227e-06,0.0026048292176823807,3.236982689512338e-13,0.25151235455063875,3.054084021836826e-08,3.7186874013603315e-13,3.082863125574147e-06,2.295600869956205e-06,1.2609604919182413e-08,1.0210842108289024e-12,0.019320671042698193,0.0001229015143041639,2.0992018780239874e-16,0.034240093415544265,0.9184784965701289,0.09068604576194551,3.0994834172266815e-08,1.6864592278728228e-26,0.061455499258251986,0.0,1.8075397108544328e-09,6.79073170618361e-07,0.0022791435046894777,3.82830608039734e-13,0.29149101472792,6.186779281324242e-12,0.0051024283003274756,1.2590647131240201e-05,0.0836523559904382,1.5634034579643962e-10,0.060759117233098604,0.8053513343080839,0.10561252225031882
