,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
sample entropy,-0.6739151305683564,-0.30054723502304154,-0.39468125960061445,0.2475038402457757,-0.6704589093701998,-0.6614343317972351,-0.045354257839326687,-0.08708010099811574,0.18768268220362963,0.1201026223937144,0.05024655518223229,0.1685680416456256,0.045304423069670745,0.1425274947432312,-0.058031387940866895,-0.03206605222734255,-0.048579109062980026,0.00892857142857143,0.04329877112135177,-0.36583141321044554,-0.3872887864823349,-0.2875384024577573,-0.037250384024577574,-0.36251920122887865,0.33333333333333337,-0.6478494623655914,0.07003648233486943,0.48185483870967744,-0.29805107526881724,0.07339669738863287,-0.4072580645161291,-0.18010752688172044,-0.2896505376344086,-0.518097158218126,0.25100806451612906,-0.04013104996268682,0.07973310291858679,-0.16925883256528418,0.6113191244239632,0.6340725806451613,-0.6739151305683564,-0.30054723502304154,-0.3910810291858679,0.2475038402457757,-0.6704589093701998,0.2595046082949309,0.1177515360983103,-0.2701612903225806,0.27529761904761907,0.23267089093701995,0.16052227342549924,0.022945468509984638,-0.006240399385560677,0.07814900153609831,-0.1797715053763441,0.4995679723502304,0.5042722734254993,0.0012480798771121351,-0.3798483102918587,0.06326804915514593,-0.037778417818740403,0.2508640552995392,0.08362135176651306,-0.3080357142857143,-0.39247311827956993,-0.28024193548387094,0.6923963133640553,0.2015168970814132,0.07896505376344086,-0.14146505376344087,0.3448540706605223,-0.2095814132104455,-0.17002688172043012,-0.2247503840245776,-0.1976766513056836,0.39367319508448545,0.5025921658986175,0.7941628264208909,-0.2049251152073733,-0.577572964669739,-0.5956221198156681,-0.5409466205837173,-0.6365687403993855,-0.5099366359447005,-0.6384888632872504,-0.5163690476190477,-0.5109927035330262,1.0,0.22931067588325654,-0.27692972350230416,-0.35541474654377886,-0.511520737327189,0.2571524577572965,-0.10618279569892473,0.6033026113671276,-0.48214285714285715,0.4254032258064517,0.5037442396313365,0.8006912442396313,-0.20574116743471582,-0.6649385560675883,-0.29694700460829493,-0.42852342549923195,0.24932795698924728,-0.6746831797235023,0.01612903225806452,-0.13205645161290322,-0.0003840245775729647
skewness ampl alpha,-0.45910138248847926,-0.18874807987711212,0.004704301075268817,0.06293202764976959,-0.2488479262672811,-0.2539842549923196,-0.035486606628210814,0.13476860266060314,-0.09171431877180826,0.06770950643857852,-0.007185307991819723,0.2865690645572101,0.011864867613115268,0.21446328801612574,0.0016975332870291194,0.10210253456221198,-0.23113479262672812,-0.10272657450076805,0.037490399385560674,-0.421947004608295,-0.40716205837173586,-0.1096390168970814,0.22575844854070665,-0.11631144393241168,-0.06206797235023042,-0.3699116743471582,0.17905145929339478,0.1144873271889401,-0.22844662058371737,0.11578341013824885,-0.10445468509984639,-0.11746351766513058,-0.09773425499231951,-0.4455645161290323,0.19450844854070662,0.1314339889926274,0.17045890937019972,-0.2740015360983103,0.2828821044546851,0.30352342549923195,-0.45910138248847926,-0.18874807987711212,0.007824500768049155,0.06293202764976959,-0.2488479262672811,0.10877496159754226,-0.021073348694316436,0.03321812596006144,-0.06278801843317973,0.15226574500768048,0.1245199692780338,0.004272273425499232,0.12259984639016898,-0.016081029185867898,-0.111463133640553,0.3502304147465438,0.2771217357910906,0.06562019969278034,-0.3439900153609831,-0.020641321044546853,-0.15216973886328725,0.12524001536098311,0.0016321044546850998,-0.40557795698924737,-0.39290514592933945,-0.1152073732718894,0.3362135176651306,0.44537250384024574,0.15000960061443933,-0.0034562211981566822,0.1317204301075269,-0.017185099846390172,-0.0179531490015361,-0.06418010752688172,-0.15255376344086022,0.17813940092165897,0.4003936251920123,0.41801075268817206,0.20890937019969277,-0.24841589861751157,-0.4346198156682028,-0.17948348694316438,-0.18260368663594473,-0.18740399385560677,-0.44076420890937024,-0.1063268049155146,-0.1387768817204301,0.22931067588325654,1.0,0.005232334869431644,-0.19854070660522272,-0.3352054531490016,0.18721198156682026,0.2109735023041475,0.16311443932411673,0.1455453149001536,0.18716397849462366,0.39991359447004615,0.41253840245775725,0.221534178187404,-0.4461885560675883,-0.16964285714285715,-0.010464669738863288,0.0540994623655914,-0.26728110599078336,0.11511136712749617,-0.0785810291858679,0.17813940092165897
skewness ampl beta,0.20497311827956993,-0.07632488479262674,0.20338901689708144,-0.06883640552995392,0.2544162826420891,0.4561731950844855,0.01704412481920014,0.3210627128645835,-0.016006744313947666,0.05508610768848843,-0.08316234989123744,-0.07177801652516573,-0.06351336275347212,-0.07733904231917695,-0.21626574076750985,-0.06706029185867896,-0.2935387864823349,0.0846774193548387,-0.1758352534562212,0.04560291858678956,0.15332181259600614,0.1762192780337942,-0.11645545314900155,0.35104646697388636,-0.29329877112135183,0.1669546850998464,0.33669354838709675,-0.44489247311827956,0.08602150537634409,0.09130184331797236,0.15649001536098311,0.02481758832565284,0.1368567588325653,0.21356566820276496,-0.44470046082949305,0.26793236287887134,-0.24683179723502308,-0.13210445468509985,-0.42924347158218124,-0.42377112135176653,0.20497311827956993,-0.07632488479262674,0.20463709677419356,-0.06883640552995392,0.2544162826420891,-0.1841877880184332,-0.08760560675883257,0.2515360983102919,-0.2490399385560676,-0.05313940092165899,0.18221966205837176,0.14376920122887865,-0.15788210445468512,-0.13186443932411676,0.14717741935483875,-0.10555875576036867,-0.1634504608294931,-0.14468125960061445,0.007440476190476192,-0.35215053763440857,0.14885752688172044,0.08275729646697388,-0.22719854070660528,0.028993855606758837,0.17036290322580647,0.17453917050691242,-0.17108294930875578,-0.07546082949308756,0.07267665130568357,0.3128360215053763,-0.043730798771121356,0.04209869431643626,0.26276881720430106,0.11328725038402458,-0.034322196620583716,-0.48876728110599077,-0.017569124423963134,-0.20521313364055302,0.2511520737327189,0.5246255760368664,0.09024577572964669,0.5264976958525346,0.4481566820276498,0.32334869431643626,0.0904857910906298,0.5364343317972351,0.48924731182795694,-0.27692972350230416,0.005232334869431644,1.0,0.19455645161290328,0.12567204301075272,-0.28413018433179726,-0.004800307219662059,-0.2142377112135177,0.19220430107526884,-0.48132680491551466,-0.012480798771121354,-0.20886136712749617,0.2480798771121352,0.2001248079877112,-0.07565284178187405,0.21702188940092168,-0.07022849462365592,0.244431643625192,-0.33208525345622125,0.2208621351766513,-0.20070084485407066
skewness ampl delta,0.5241935483870968,0.37226382488479265,0.3921850998463902,0.06009984639016897,0.4748463901689708,0.4109543010752688,0.07862460055915854,0.006129243160382395,-0.02643756568369735,0.1507113587915519,0.029171338431577966,-0.07075988863119174,0.3308603082971571,-0.04889805977705348,0.06567028773249795,0.18265168970814133,-0.0576036866359447,-0.08880568356374807,0.08750960061443933,0.09317396313364056,0.20382104454685102,0.19561251920122888,0.14400921658986174,0.35071044546851,-0.07824500768049156,0.5299539170506913,-0.1368087557603687,-0.1947004608294931,0.44676459293394777,0.029041858678955458,0.4859350998463903,0.26435291858678955,0.5420506912442397,0.21342165898617513,-0.03456221198156682,0.2995907689200101,-0.06442012288786483,0.19177227342549927,-0.31096390168970817,-0.34101382488479265,0.5241935483870968,0.37226382488479265,0.39040898617511527,0.06009984639016897,0.4748463901689708,0.13119239631336407,0.11347926267281107,0.10935099846390169,-0.19090821812596007,-0.26084869431643626,-0.17554723502304148,0.05841973886328725,0.20271697388632873,0.07536482334869431,0.4272273425499232,-0.3986655145929339,-0.3736559139784947,0.16805875576036866,-0.00408026113671275,-0.14352918586789556,-0.08549347158218128,-0.14184907834101382,0.10258256528417821,0.05213133640552996,0.20646121351766517,0.13306451612903228,-0.47945468509984646,-0.14612135176651306,-0.022945468509984638,0.30352342549923195,-0.2585445468509985,0.0573636712749616,0.41685867895545314,0.06187596006144393,0.3787442396313364,-0.12351190476190477,-0.48708717357910913,-0.4555491551459294,0.07469278033794163,0.31547619047619047,0.4353878648233487,0.26804915514592936,0.3289650537634409,0.336165514592934,0.4256432411674347,0.2401593701996928,0.2723694316436252,-0.35541474654377886,-0.19854070660522272,0.19455645161290328,1.0,0.3429819508448541,-0.08894969278033794,-0.14914554531490015,-0.3308851766513057,0.16172235023041476,-0.13608870967741937,-0.4859350998463903,-0.460541474654378,0.05928379416282642,0.5379224270353303,0.3704877112135177,0.4239151305683564,0.050739247311827954,0.49169546850998475,0.019489247311827957,0.4056739631336406,-0.035570276497695855
source ampl alpha,0.6327764976958525,0.2852822580645162,0.2673771121351767,-0.09058179723502305,0.4824788786482334,0.3736559139784947,0.0037729254630737142,-0.11949532600485352,-0.23551064194050025,-0.12303605981754485,0.1100566541000556,-0.2738424658825354,-0.09925324968603974,0.059086275640441756,-0.09554687358421045,-0.0048483102918586785,0.1665226574500768,-0.07781298003072197,-0.025633640552995395,0.5126728110599078,0.6676747311827957,0.17477918586789556,-0.15240975422427036,-0.034370199692780344,-0.09903033794162827,0.5886616743471582,-0.1569220430107527,-0.2476958525345622,0.32858102918586796,-0.16589861751152074,0.28297811059907835,0.08237327188940093,0.09370199692780339,0.38743279569892475,-0.27088133640552997,-0.022561714691941154,-0.0734447004608295,0.1937403993855607,-0.3816244239631336,-0.42482718894009225,0.6327764976958525,0.2852822580645162,0.2602246543778802,-0.09058179723502305,0.4824788786482334,-0.13546466973886329,0.08530145929339478,0.3068356374807988,-0.18250768049155147,-0.4409082181259601,-0.2941628264208909,-0.07694892473118281,-0.130568356374808,-0.224702380952381,-0.11995967741935486,-0.40572196620583717,-0.42506720430107525,0.01478494623655914,0.4997599846390169,-0.07872503840245774,-0.025201612903225805,-0.18284370199692782,0.002688172043010753,0.45967741935483875,0.7148137480798771,0.15961021505376344,-0.6189996159754224,-0.24932795698924728,-0.07867703533026114,0.031442012288786486,-0.43481182795698925,-0.054627496159754235,-0.08602150537634409,-0.009744623655913979,-0.05899577572964669,-0.2241263440860215,-0.465581797235023,-0.5615399385560675,-0.0032642089093701996,0.35176651305683565,0.6493375576036866,0.2853302611367128,0.33338133640552997,0.26142473118279574,0.6437692012288787,0.24380760368663595,0.2148137480798771,-0.511520737327189,-0.3352054531490016,0.12567204301075272,0.3429819508448541,1.0,-0.3840245775729647,0.21159754224270355,-0.5408506144393241,0.39616935483870963,-0.23123079877112135,-0.4731662826420891,-0.5651881720430109,-0.002784178187403994,0.6341205837173579,0.2515841013824885,0.2910906298003072,-0.08669354838709678,0.5058563748079878,-0.1762672811059908,0.05587557603686637,-0.05966781874039938
source ampl beta,-0.19580453149001537,0.3276689708141321,0.12144777265745008,0.3937692012288787,-0.22043010752688175,-0.4423963133640553,-0.018917395503663312,-0.11603205446301143,-0.3401072654454556,0.06525696039570388,-0.06820982516178159,0.125535169326992,0.06462720746817276,-0.07123686553556445,0.14889791974798278,0.1485695084485407,0.14304915514592936,0.010032642089093703,0.13119239631336407,-0.293778801843318,-0.35834293394777267,-0.224702380952381,0.18802803379416283,-0.04502688172043011,0.4902073732718895,-0.1074788786482335,-0.5397945468509985,0.6041186635944701,0.20439708141321045,0.02068932411674347,-0.04157066052227343,-0.03672235023041475,0.019345238095238096,-0.21961405529953917,0.5312980030721965,0.0034322608520718986,0.3691436251920123,0.1979646697388633,0.506192396313364,0.5252976190476191,-0.19580453149001537,0.3276689708141321,0.122215821812596,0.3937692012288787,-0.22043010752688175,0.5039842549923196,0.3786482334869432,-0.39122503840245776,0.1487615207373272,0.16527457757296468,-0.019921274961597544,-0.2386712749615975,0.20977342549923197,0.06802035330261139,-0.0736847158218126,0.09807027649769587,0.24068740399385563,0.1196236559139785,-0.2576324884792627,0.2938268049155146,-0.027745775729646698,-0.19196428571428573,0.11280721966205837,-0.25964861751152074,-0.3416378648233487,-0.22902265745007686,0.3038594470046083,0.23123079877112135,-0.056739631336405534,-0.08174923195084487,0.15149769585253456,0.037778417818740403,-0.15730606758832566,-0.035282258064516125,-0.05256336405529954,0.5840533794162828,-0.13119239631336407,0.3314132104454685,-0.3353014592933948,-0.4365399385560676,-0.23243087557603687,-0.5992703533026114,-0.5668682795698925,-0.36943164362519204,-0.23449500768049153,-0.46423771121351765,-0.5694124423963134,0.2571524577572965,0.18721198156682026,-0.28413018433179726,-0.08894969278033794,-0.3840245775729647,1.0,-0.1993567588325653,0.5839093701996928,-0.3849846390168971,0.584773425499232,-0.12495199692780339,0.3325652841781874,-0.31610023041474655,-0.19777265745007683,0.32685291858678955,0.10330261136712751,0.38911290322580655,-0.23751920122887865,0.43975614439324123,0.03710637480798771,0.31643625192012287
source ampl delta,-0.13095238095238096,-0.19969278033794166,-0.04608294930875576,-0.35930299539170507,-0.06888440860215053,-0.0179531490015361,0.02514404172244231,-0.055188104066044734,0.013939807360494966,-0.08843592495777408,-0.06661590120584976,-0.020294682686548042,0.07135870378745039,0.13314573396137763,-0.021679925122914754,0.3032834101382489,0.07358870967741937,0.16359447004608296,0.2814900153609831,0.06350806451612905,0.12490399385560676,0.012432795698924732,-0.021553379416282645,-0.13114439324116745,-0.2887864823348695,-0.09226190476190477,0.0927899385560676,-0.09158986175115208,-0.34082181259600614,0.17017089093701998,-0.24654377880184336,-0.06557219662058372,-0.28710637480798773,-0.12562403993855606,-0.03888248847926268,-0.04104311928002061,-0.0669162826420891,-0.003504224270353303,0.011904761904761906,0.00019201228878648236,-0.13095238095238096,-0.19969278033794166,-0.048435099846390176,-0.35930299539170507,-0.06888440860215053,-0.12226382488479264,-0.1273521505376344,0.25369623655913975,0.033122119815668205,0.12740015360983103,-0.11885560675883258,-0.038978494623655914,-0.03955453149001536,-0.05587557603686637,-0.2686251920122888,0.1904281874039939,0.18874807987711212,0.2984831029185868,0.12821620583717358,0.0049923195084485405,0.16157834101382487,0.1877400153609831,0.2576324884792627,0.038258448540706605,0.14372119815668202,0.06398809523809523,0.02620967741935484,0.3121159754224271,-0.17631528417818743,-0.13968894009216593,-0.1168394777265745,0.042242703533026116,-0.18817204301075272,-0.0608678955453149,-0.22518241167434716,-0.03033794162826421,0.3075556835637481,0.0732046850998464,0.26080069124423966,-0.0048483102918586785,0.0023521505376344087,0.09197388632872505,0.15408986175115208,0.1266321044546851,-0.026689708141321045,0.09269393241167435,0.15697004608294932,-0.10618279569892473,0.2109735023041475,-0.004800307219662059,-0.14914554531490015,0.21159754224270355,-0.1993567588325653,1.0,-0.2957469278033794,0.49505568356374813,-0.03249807987711214,0.2986271121351767,0.06312403993855607,0.28206605222734255,-0.12696812596006146,-0.19436443932411673,-0.05400345622119816,-0.36722350230414746,-0.06105990783410138,0.12567204301075272,-0.10546274961597543,-0.043730798771121356
source ampl gamma,-0.4602054531490015,-0.2644489247311828,-0.269489247311828,0.2901305683563748,-0.4437403993855607,-0.43937211981566826,0.0160679133357475,-0.21280433265376436,-0.030499337138738127,-0.013416869528667193,0.05199228141968144,0.09682396271692569,-0.07961568308555714,-0.043360401550515265,0.12656323178578535,0.2061251920122888,-0.15634600614439326,0.012096774193548388,0.2385272657450077,-0.18044354838709678,-0.30208333333333337,-0.15207373271889402,-0.10392665130568358,-0.16215437788018433,0.3433659754224271,-0.4476766513056835,0.03504224270353303,0.3717837941628264,-0.1810195852534562,-0.09216589861751152,-0.1856758832565284,-0.2255184331797235,-0.19998079877112135,-0.2781298003072197,0.13157642089093702,-0.03513867054149133,0.12792818740399386,-0.15524193548387097,0.443068356374808,0.47940668202764974,-0.4602054531490015,-0.2644489247311828,-0.26660906298003073,0.2901305683563748,-0.4437403993855607,0.22379032258064516,0.24687980030721968,-0.28321812596006146,0.23574308755760368,0.13354454685099845,0.15956221198156684,-0.09005376344086022,-0.15284178187403996,-0.15874615975422426,-0.18413978494623656,0.3266609062980031,0.40250576036866365,0.2021409370199693,-0.414602534562212,0.012288786482334871,-0.027937788018433184,0.10320660522273427,0.22523041474654376,-0.1317684331797235,-0.32243663594470046,-0.17295506912442396,0.5742127496159755,0.0650441628264209,0.12259984639016898,-0.161818356374808,0.13863287250384027,-0.06245199692780338,-0.18553187403993857,-0.06931643625192013,-0.14420122887864825,0.20838133640552997,0.22907066052227346,0.53821044546851,-0.16042626728110598,-0.4557411674347158,-0.5707085253456222,-0.463565668202765,-0.5138728878648234,-0.46764592933947774,-0.5877016129032259,-0.4254992319508449,-0.47609447004608296,0.6033026113671276,0.16311443932411673,-0.2142377112135177,-0.3308851766513057,-0.5408506144393241,0.5839093701996928,-0.2957469278033794,1.0,-0.5018721198156681,0.2417914746543779,0.23219086021505378,0.5453629032258065,-0.15394585253456222,-0.4725902457757296,-0.2654089861751152,-0.2791378648233487,0.2848022273425499,-0.45943740399385563,-0.013872887864823349,-0.028369815668202767,0.0519873271889401
source ampl theta,0.26656105990783413,-0.01708909370199693,0.14472926267281105,-0.22887864823348697,0.38776881720430106,0.39660138248847926,0.16621979312842242,0.0848376949638295,-0.03840657269322578,-0.005482161742896272,0.05404161222016525,-0.19137410647064285,-0.08542704681442992,-0.016505447335410026,-0.1326258506680322,-0.049251152073732714,-0.18927611367127495,-0.2490879416282642,-0.15533794162826423,0.18500384024577574,0.21850998463901694,0.16988287250384024,0.10426267281105991,0.2626728110599078,-0.3661674347158218,0.2651689708141321,0.24591973886328727,-0.4093701996927803,-0.015600998463901693,0.10335061443932413,0.1431931643625192,0.2603686635944701,0.09850230414746543,0.2620967741935484,-0.237855222734255,0.018745424653623447,0.08462941628264209,-0.07598886328725038,-0.3664074500768049,-0.39386520737327196,0.26656105990783413,-0.01708909370199693,0.14208909370199693,-0.22887864823348697,0.38776881720430106,-0.24567972350230413,-0.1459773425499232,0.2313268049155146,-0.02630568356374808,-0.0837173579109063,0.16042626728110598,0.11875960061443933,0.058803763440860225,-0.07210061443932413,-0.0006720430107526882,-0.24534370199692784,-0.31067588325652845,-0.03936251920122887,0.15221774193548387,-0.1520257296466974,-0.17497119815668205,-0.03038594470046083,-0.16268241167434716,0.1572100614439324,0.2098214285714286,0.17780337941628266,-0.39530529953917054,0.1187115975422427,0.18106758832565287,0.06994047619047619,-0.14242511520737328,0.24673579109062985,0.1606182795698925,0.18058755760368664,0.03153801843317972,-0.3991935483870968,-0.07949308755760368,-0.3259408602150538,0.48439900153609833,0.40562596006144397,0.2789938556067588,0.4334197388632873,0.5390745007680492,0.41738671274961603,0.2871543778801844,0.4588613671274962,0.48329493087557607,-0.48214285714285715,0.1455453149001536,0.19220430107526884,0.16172235023041476,0.39616935483870963,-0.3849846390168971,0.49505568356374813,-0.5018721198156681,1.0,-0.40625000000000006,-0.07910906298003072,-0.3308851766513057,0.48473502304147464,0.2806259600614439,0.006096390168970815,0.17161098310291859,-0.22940668202764974,0.3914170506912442,-0.07142857142857144,0.04171466973886329,0.11789554531490014
spectral entropy beta,-0.3518145161290323,0.2919546850998464,-0.06283602150537636,0.3124039938556068,-0.47427035330261136,-0.7769297235023043,-0.23204810802610715,-0.16342156865426066,-0.07597195011469757,0.07886618647675338,0.0047311711072897476,0.11386063614275697,0.1243147557668036,0.013252745173220103,0.1193365900781471,0.08458141321044547,0.5408026113671275,0.013488863287250385,0.14717741935483875,-0.3317492319508449,-0.34979838709677424,-0.4015456989247312,0.17578725038402457,-0.40490591397849457,0.606662826420891,-0.2835061443932412,-0.6286002304147467,0.8930971582181259,-0.015697004608294932,-0.03245007680491552,-0.23454301075268813,-0.01944124423963134,-0.09821428571428573,-0.4332277265745008,0.7260464669738864,-0.13174601270645211,0.542002688172043,0.3292530721966206,0.8415418586789555,0.8333333333333334,-0.3518145161290323,0.2919546850998464,-0.0646121351766513,0.3124039938556068,-0.47427035330261136,0.4896793394777266,0.29694700460829493,-0.292770737327189,0.12087173579109062,0.16479454685099848,-0.06432411674347159,-0.1769393241167435,0.40639400921658986,0.28125,-0.07771697388632873,0.324020737327189,0.42218701996927804,0.11323924731182795,-0.1836597542242704,0.5219374039938557,-0.07349270353302612,-0.09975038402457759,0.1865399385560676,-0.2907546082949309,-0.3145641321044547,-0.3841685867895545,0.42045890937019975,0.2289746543778802,-0.066676267281106,-0.2476958525345622,0.17809139784946237,-0.18913210445468512,-0.2512480798771121,-0.25364823348694315,-0.07642089093701998,0.9955357142857143,0.0886136712749616,0.49841589861751157,-0.5817972350230415,-0.696236559139785,-0.21169354838709678,-0.8046274961597544,-0.7532642089093703,-0.48919930875576045,-0.23396697388632876,-0.7190860215053764,-0.7440476190476192,0.4254032258064517,0.18716397849462366,-0.48132680491551466,-0.13608870967741937,-0.23123079877112135,0.584773425499232,-0.03249807987711214,0.2417914746543779,-0.40625000000000006,1.0,0.08784562211981567,0.49563172043010756,-0.5642281105990783,-0.329205069124424,0.30006720430107525,-0.10983102918586789,0.31298003072196623,-0.4659178187403994,0.6151113671274961,-0.18082757296466975,0.42861943164362515
spectral entropy delta,-0.7336309523809524,-0.5958621351766514,-0.35464669738863286,-0.21418970814132107,-0.573636712749616,-0.36976766513056836,-0.0856427696023586,0.1437880580429545,0.3617380010048444,-0.21705032479440636,-0.02638829660376046,0.20640846170499194,-0.07080178143010007,0.1626351081094962,-0.05999567645871488,0.14823348694316438,-0.11487135176651306,0.23319892473118284,0.19758064516129034,-0.4515168970814133,-0.43682795698924737,-0.1489535330261137,-0.012384792626728112,-0.14919354838709678,-0.27059331797235026,-0.7043010752688171,0.5503072196620584,0.0445468509984639,-0.6285042242703534,0.23651113671274965,-0.3852246543778802,-0.1551459293394777,-0.3686635944700461,-0.5565956221198156,0.03989055299539171,0.08503846292930585,-0.15058563748079878,-0.48391897081413215,0.31192396313364057,0.35171850998463905,-0.7336309523809524,-0.5958621351766514,-0.3499903993855607,-0.21418970814132107,-0.573636712749616,-0.0741647465437788,-0.2626248079877112,0.038978494623655914,-0.05395545314900154,0.4165706605222735,0.21870199692780337,0.10311059907834101,-0.09336597542242704,-0.029857910906298,-0.2581605222734255,0.5505952380952381,0.6633544546850998,0.11266321044546852,-0.4574692780337942,-0.015312980030721965,0.17549923195084488,0.3575268817204301,0.13690476190476192,-0.42525921658986177,-0.45060483870967744,-0.12879224270353304,0.5512192780337942,0.43577188940092165,0.2133736559139785,0.005184331797235023,0.2278705837173579,-0.04320276497695853,0.051315284178187405,-0.16177035330261136,-0.23065476190476195,0.07003648233486943,0.9990399385560677,0.5412346390168971,0.21995007680491557,-0.3508064516129033,-0.573636712749616,-0.14679339477726575,-0.24169546850998463,-0.2609927035330261,-0.6070948540706606,-0.15701804915514594,-0.09322196620583717,0.5037442396313365,0.39991359447004615,-0.012480798771121354,-0.4859350998463903,-0.4731662826420891,-0.12495199692780339,0.2986271121351767,0.23219086021505378,-0.07910906298003072,0.08784562211981567,1.0,0.5412826420890938,0.2345910138248848,-0.7232622887864824,-0.5620679723502304,-0.38997695852534564,-0.21534178187403996,-0.5768529185867896,0.002688172043010753,-0.0890937019969278,-0.13661674347158217
spectral entropy gamma,-0.8512384792626728,-0.38815284178187404,-0.4202668970814133,0.18822004608294932,-0.7904665898617511,-0.6911002304147466,-0.11949356239343255,-0.05735576323252144,0.12483337832829455,0.03337386183833345,-0.023630555156195852,0.20087663348106666,0.11751061740091508,0.03107540247513679,-0.055218332779504366,-0.014016897081413212,-0.042770737327188946,0.0837173579109063,0.0464189708141321,-0.4638056835637482,-0.5211693548387096,-0.4355318740399386,0.024625576036866357,-0.34480606758832566,0.36059907834101385,-0.8245487711213518,0.039938556067588324,0.5377784178187405,-0.4023137480798772,0.10671082949308756,-0.47014208909370203,-0.09490207373271889,-0.37413594470046085,-0.5809331797235023,0.2849462365591398,-0.042531232376723106,0.22883064516129037,-0.23310291858678953,0.6798675115207373,0.7009408602150538,-0.8512384792626728,-0.38815284178187404,-0.4167146697388633,0.18822004608294932,-0.7904665898617511,0.3271409370199693,0.13527265745007683,-0.2408314132104455,0.3228206605222735,0.23929531490015363,0.27193740399385563,-0.005472350230414747,0.126392089093702,0.12413594470046084,-0.1893721198156682,0.5466589861751152,0.5502112135176651,0.0003360215053763441,-0.38829685099846395,0.13772081413210446,0.027313748079877118,0.3215245775729647,0.05189132104454685,-0.41359447004608296,-0.519729262672811,-0.4141705069124424,0.8612711213517665,0.3882488479262673,0.019681259600614436,-0.1910042242703533,0.34096582181259605,-0.20842933947772657,-0.24846390168970817,-0.12903225806451615,-0.3152361751152074,0.470910138248848,0.5435387864823349,0.9993759600614439,-0.2303667434715822,-0.645641321044547,-0.7412154377880185,-0.5927899385560675,-0.6593221966205838,-0.5302899385560677,-0.7830261136712748,-0.49639976958525345,-0.5411386328725039,0.8006912442396313,0.41253840245775725,-0.20886136712749617,-0.460541474654378,-0.5651881720430109,0.3325652841781874,0.06312403993855607,0.5453629032258065,-0.3308851766513057,0.49563172043010756,0.5412826420890938,1.0,-0.22508640552995396,-0.841589861751152,-0.37605606758832566,-0.45382104454685096,0.18999615975422426,-0.807075652841782,0.06475614439324116,-0.18721198156682026,0.15562596006144394
